1.062 1.0282 1.2366 1.1597 1.4509 1.5783 1.1486 1.3123 1.3791 1.3827 1.0518 1.2903 1.5068 1.2818 1.28 1.1135 1.6192 1.2955 1.25 1.3696 1.1353 1.464 1.5381 0 0.96156 1.3104 1.209 1.4859 1.5246 1.3819 1.0453 1.2614 1.4577 1.6294 1.0958 1.5037 1.2639 0.98331 1.4531 1.5765 1.345 1.2332 1.2086 1.4486
0.4264 0.57248 0.62339 0.73296 0.93557 0.86701 0.94426 0.60572 0.90958 0.87157 0.49352 0.80143 1.135 0.94057 0.93852 0.83661 1.2412 0.7637 0.92096 1.0983 0.65967 0.95585 1.2189 0.96156 0 0.97311 0.86657 0.84035 1.2134 0.83911 0.73579 0.71479 1.1183 1.0785 0.67971 0.81878 0.75634 0.63931 1.0432 0.88542 0.7388 0.83214 0.93821 1.0923
0.90897 0.82376 0.82585 1.1703 1.3944 1.3239 1.2873 1.1917 1.4682 1.0657 1.0483 1.138 1.4048 1.175 1.1736 1.1389 1.5925 0.92175 0.96858 1.3266 0.82424 1.1497 1.4637 1.3104 0.97311 0 1.0285 1.0684 1.3644 0.98108 0.8799 1.1455 1.2614 1.3721 0.82819 1.3171 0.91552 0.85248 1.3925 1.1878 1.2548 1.0793 1.0673 1.4111
0.63654 0.8166 0.89858 1.113 1.1871 1.2014 0.96141 0.87607 1.3022 0.6282 0.80403 0.93124 1.193 0.89746 0.89246 1.1322 1.5049 0.89888 1.0693 0.76615 0.97146 0.91622 1.3676 1.209 0.86657 1.0285 0 1.2074 1.4562 0.69821 0.91339 1.1224 1.0093 1.4441 0.84279 1.2364 1.0914 0.72999 0.98911 1.0904 1.0471 0.9336 1.3505 1.0251
0.87585 1.1489 1.116 0.97869 1.3339 1.2564 1.3394 0.83851 1.0201 1.128 1.0391 0.99453 1.3866 1.2439 1.2433 1.2105 1.4131 0.89214 1.1115 1.2706 0.82767 1.1083 1.2496 1.4859 0.84035 1.0684 1.2074 0 1.0213 1.0676 0.98449 1.2462 1.3618 1.1555 1.1801 1.261 0.9614 0.99636 1.424 1.0936 1.2059 1.0587 1.3031 1.3015
1.1266 1.3727 1.4856 1.1365 1.443 1.4644 1.3078 1.4407 1.6039 1.4491 1.1018 1.3362 1.5381 1.3915 1.3909 1.3152 1.7351 1.2811 1.4873 1.4579 0.90086 1.5321 1.6016 1.5246 1.2134 1.3644 1.4562 1.0213 0 1.222 0.98376 1.3858 1.5768 1.4193 1.3917 1.6366 1.2415 0.98809 1.4675 1.4855 1.3635 1.3972 1.2213 1.394
0.61165 0.89249 0.86279 0.82708 1.1389 1.0355 0.83733 0.81701 1.2695 0.62918 0.67218 0.92445 1.19 0.75863 0.757 1.0606 1.5248 1.0236 1.265 0.84381 0.6463 0.91628 1.26 1.3819 0.83911 0.98108 0.69821 1.0676 1.222 0 0.82513 0.90719 0.96925 1.2305 0.70465 1.009 0.7581 0.7138 0.92379 1.0109 0.99521 1.1892 1.0614 0.75523
0.5883 0.76429 0.93452 0.61889 1.0569 1.123 0.72634 1.0531 1.2347 1.0877 0.58566 0.88612 1.2374 0.93657 0.93441 0.92522 1.4259 0.84951 0.98383 0.85265 0.69504 1.1232 1.2396 1.0453 0.73579 0.8799 0.91339 0.98449 0.98376 0.82513 0 0.8523 1.2493 1.2552 0.86852 1.2128 0.72724 0.54306 1.2642 1.1428 0.91189 0.8639 0.8366 1.1675
0.71274 0.75589 0.79043 0.82872 0.66805 1.0695 0.85232 1.0142 1.2421 1.1168 0.58374 1.0763 1.2406 0.99993 0.99768 1.0551 1.5011 1.1188 1.2587 1.2571 0.88477 1.2552 1.337 1.2614 0.71479 1.1455 1.1224 1.2462 1.3858 0.90719 0.8523 0 1.0696 1.3957 0.84996 0.79817 0.77431 0.81895 1.1476 1.1629 0.82029 1.1215 0.96977 1.1565
0.89866 1.1671 1.1844 1.1805 1.2852 1.4226 1.0896 1.1322 1.3623 1.044 1.0491 1.1843 0.82822 1.0102 1.0037 1.1596 1.5475 1.2313 1.3993 1.2026 1.0938 1.1563 1.4851 1.4577 1.1183 1.2614 1.0093 1.3618 1.5768 0.96925 1.2493 1.0696 0 1.5094 1.0123 1.3114 1.0819 1.0808 1.1137 1.3457 1.2815 1.3294 1.3848 1.1721
1.1012 1.4005 1.3172 1.1404 1.4298 1.307 1.4969 1.2485 1.35 1.2909 1.2566 1.321 1.587 1.3067 1.3078 1.3514 1.5661 1.154 1.3843 1.4182 1.102 1.344 1.5953 1.6294 1.0785 1.3721 1.4441 1.1555 1.4193 1.2305 1.2552 1.3957 1.5094 0 1.1506 1.3964 1.1574 1.2891 1.4444 1.2412 1.3573 1.3832 1.3761 1.4872
0.61143 0.54112 0.55396 0.85852 1.1218 0.95095 0.88195 0.80051 1.0767 0.80861 0.71049 1.0588 1.143 0.71636 0.71596 0.71964 1.2628 0.86708 0.94879 1.079 0.7169 1.0419 1.2885 1.0958 0.67971 0.82819 0.84279 1.1801 1.3917 0.70465 0.86852 0.84996 1.0123 1.1506 0 0.83082 0.67119 0.63607 0.84104 1.1298 1.087 1.0426 0.8348 1.075
0.88674 0.8296 0.77056 0.99475 1.1346 1.09 1.0578 0.77913 1.0553 1.11 0.95266 1.1932 1.3494 1.0848 1.0844 1.1276 1.4198 1.1546 1.2892 1.3761 1.1102 1.2231 1.43 1.5037 0.81878 1.3171 1.2364 1.261 1.6366 1.009 1.2128 0.79817 1.3114 1.3964 0.83082 0 0.80833 0.97963 0.8929 1.1624 1.0377 1.2432 1.2427 1.316
0.62686 0.78817 0.7675 0.53143 1.113 1.1737 0.7141 0.87203 0.96545 0.98275 0.77118 0.89745 1.2374 0.79562 0.79649 0.77009 1.1797 0.92453 1.0711 1.038 0.70893 0.99593 1.1915 1.2639 0.75634 0.91552 1.0914 0.9614 1.2415 0.7581 0.72724 0.77431 1.0819 1.1574 0.67119 0.80833 0 0.69047 1.0501 1.0999 0.98953 1.0612 0.89162 1.11
0.44669 0.54563 0.73032 0.77762 1.0176 1.1109 0.67819 0.88286 1.134 0.86278 0.57408 0.88897 1.1408 0.74376 0.74096 0.80821 1.3215 0.79081 0.93498 0.92671 0.65746 1.0264 1.2117 0.98331 0.63931 0.85248 0.72999 0.99636 0.98809 0.7138 0.54306 0.81895 1.0808 1.2891 0.63607 0.97963 0.69047 0 0.81631 1.0442 0.84839 0.84386 0.95259 1.0572
0.85993 0.95412 1.0485 1.2068 1.304 1.2635 0.9932 1.0022 1.3015 0.96342 1.033 1.1789 1.2205 0.87557 0.87251 1.1565 1.5118 1.1735 1.357 1.2452 1.1586 1.1223 1.5191 1.4531 1.0432 1.3925 0.98911 1.424 1.4675 0.92379 1.2642 1.1476 1.1137 1.4444 0.84104 0.8929 1.0501 0.81631 0 1.2625 1.1793 1.2856 1.4067 1.2282
0.85576 1.0875 1.0162 1.1967 1.4108 1.201 1.3343 1.0163 1.3282 0.94789 1.0201 1.0401 1.3534 1.1123 1.1093 1.3141 1.5649 1.0258 1.2328 1.3068 1.0327 1.0704 1.1629 1.5765 0.88542 1.1878 1.0904 1.0936 1.4855 1.0109 1.1428 1.1629 1.3457 1.2412 1.1298 1.1624 1.0999 1.0442 1.2625 0 0.62053 1.1238 1.3968 1.1636
0.71917 0.92659 0.92361 0.99374 1.0929 1.1673 1.0099 1.061 1.3154 1.0662 0.7588 0.99205 1.2687 1.0949 1.0912 1.153 1.4694 1.0942 1.2833 1.1838 0.99847 1.1741 1.3049 1.345 0.7388 1.2548 1.0471 1.2059 1.3635 0.99521 0.91189 0.82029 1.2815 1.3573 1.087 1.0377 0.98953 0.84839 1.1793 0.62053 0 1.0678 1.2646 1.1843
0.7161 0.75971 1.0611 1.0186 1.2011 1.308 1.0745 1.0514 1.2265 0.99758 0.87629 0.93222 1.3215 1.1636 1.1597 1.1084 1.4353 0.36156 0.4304 1.1782 1.0451 1.0797 1.3252 1.2332 0.83214 1.0793 0.9336 1.0587 1.3972 1.1892 0.8639 1.1215 1.3294 1.3832 1.0426 1.2432 1.0612 0.84386 1.2856 1.1238 1.0678 0 1.2225 1.3166
0.9372 0.8734 1.0694 0.82595 1.3403 1.0195 1.0438 1.2432 1.414 1.2788 0.76131 1.2276 1.313 1.1455 1.1454 0.85438 1.5254 1.0883 1.1196 1.422 0.72707 1.3651 1.4517 1.2086 0.93821 1.0673 1.3505 1.3031 1.2213 1.0614 0.8366 0.96977 1.3848 1.3761 0.8348 1.2427 0.89162 0.95259 1.4067 1.3968 1.2646 1.2225 0 1.2407
0.93718 1.2222 1.2466 1.0086 1.3355 1.4013 1.0275 1.0514 1.3765 0.70276 0.87654 1.2159 1.4693 0.95409 0.95408 1.2075 1.6549 1.2076 1.3937 1.1413 0.82701 1.2491 1.1362 1.4486 1.0923 1.4111 1.0251 1.3015 1.394 0.75523 1.1675 1.1565 1.1721 1.4872 1.075 1.316 1.11 1.0572 1.2282 1.1636 1.1843 1.3166 1.2407 0
